322-학장실(정보기술대 교학실),126.6339126,37.3743994,126.6338814,37.3743667,126.6339382,37.3743327,126.63397,37.3743662,126.6339126,37.3743994,,,,,,,,
323-교수연구실(임베디드시스템-전경구),126.6338816,37.3743667,126.633856,37.3743395,126.6339128,37.3743052,126.6339382,37.3743327,126.6338816,37.3743667,,,,,,,,
324-교수연구실(임베디드시스템-강석훈),126.633886,37.3742765,126.6339128,37.3743052,126.633856,37.3743395,126.6338285,37.374311,126.633886,37.3742765,,,,,,,,
325-교수연구실(임베디드시스템-이영섭),126.6338602,37.3742488,126.633886,37.3742765,126.6338285,37.374311,126.6338031,37.3742836,126.6338602,37.3742488,,,,,,,,
326-교수연구실(임베디드시스템),126.6337773,37.3742562,126.6338348,37.3742216,126.6338602,37.374249,126.6338031,37.3742839,126.6337773,37.3742562,,,,,,,,
327-교수연구실(임베디드시스템-최병조),126.6337773,37.3742562,126.6337518,37.374229,126.633809,37.3741944,126.6338347,37.3742216,126.6337773,37.3742562,,,,,,,,
328-교수연구실(임베디드시스템-강석훈),126.633727,37.3742026,126.6337841,37.3741678,126.6338093,37.3741944,126.6337521,37.3742293,126.633727,37.3742026,,,,,,,,
329-임베디드시스템구조실험실,126.6337682,37.3741528,126.633718,37.3741002,126.6337814,37.3740613,126.6338314,37.3741157,126.6337682,37.3741528,,,,,,,,
330-무선통신실험실,126.633696,37.3741983,126.633645,37.3741443,126.633718,37.3741002,126.6337682,37.3741528,126.633696,37.3741983,,,,,,,,
301U-화장실(남),126.6336447,37.374144,126.6336633,37.3741638,126.6335957,37.3742046,126.6335771,37.3741851,126.6336447,37.374144,,,,,,,,
302U-화장실(여),126.6339651,37.3745864,126.6339462,37.374568,126.6340169,37.3745256,126.6340345,37.3745444,126.6339651,37.3745864,,,,,,,,
401-모바일컴퓨팅연구실,126.63355,37.3742818,126.6335017,37.3742305,126.6335769,37.3741854,126.6336254,37.3742347,126.63355,37.3742818,,,,,,,,
402-무선정보네트워크연구실,126.6335517,37.3742813,126.6334799,37.3743248,126.6334305,37.3742733,126.6335022,37.3742296,126.6335517,37.3742813,,,,,,,,
403-세미나실,126.6334089,37.3743679,126.6333583,37.3743168,126.6334312,37.3742727,126.6334803,37.3743242,126.6334089,37.3743679,,,,,,,,
404-기자재실,126.633373,37.3743892,126.6333235,37.3743383,126.6333599,37.3743163,126.6334093,37.3743672,126.633373,37.3743892,,,,,,,,
405-정보기술대학원 학생회실,126.6332692,37.3744497,126.633243,37.3744222,126.6333123,37.3743793,126.6333383,37.3744072,126.6332692,37.3744497,,,,,,,,
406-강의실(소)-2,126.6332017,37.3744944,126.6331551,37.3744431,126.6332242,37.3744011,126.6332718,37.3744509,126.6332017,37.3744944,,,,,,,,
407-강의실(중)-3,126.6332677,37.374563,126.6332211,37.3745128,126.633326,37.3744486,126.633373,37.374498,126.6332677,37.374563,,,,,,,,
408-컴퓨터실습실-1,126.6334044,37.3744819,126.6333568,37.3744307,126.6335011,37.3743424,126.63355,37.3743948,126.6334044,37.3744819,,,,,,,,
409-실습준비실,126.63355,37.3743948,126.6335007,37.3743434,126.6335723,37.3742997,126.6336217,37.3743518,126.63355,37.3743948,,,,,,,,
410-학부사무실(컴퓨터공학부),126.6336177,37.3743539,126.6335684,37.3743025,126.63364,37.3742588,126.6336894,37.3743109,126.6336177,37.3743539,,,,,,,,
413-멀티미디어가상현실연구실,126.6338265,37.3745611,126.6337771,37.3745091,126.6338431,37.3744686,126.6338924,37.3745206,126.6338265,37.3745611,,,,,,,,
414-인터넷소프트웨어연구실,126.6337548,37.3746042,126.6337055,37.3745528,126.6337771,37.3745091,126.6338265,37.3745611,126.6337548,37.3746042,,,,,,,,
415-컴퓨터실습실-2,126.6337055,37.3745528,126.6337548,37.3746042,126.6336073,37.3746937,126.6335583,37.3746406,126.6337055,37.3745528,,,,,,,,
416-세미나실(대),126.6334699,37.3747727,126.6334226,37.3747227,126.6335289,37.3746585,126.6335765,37.3747088,126.6334699,37.3747727,,,,,,,,
417-강의실(소)-3,126.6334866,37.3747912,126.6335594,37.3747472,126.6336096,37.3748005,126.6335369,37.3748445,126.6334866,37.3747912,,,,,,,,
418-첨단SW연구센터,126.6335865,37.3747765,126.6335625,37.3747515,126.6336295,37.3747115,126.6336535,37.3747365,126.6335865,37.3747765,,,,,,,,
419-컴퓨터공학부 학생회실(주),126.6337124,37.3747391,126.6336635,37.3746881,126.6337,37.3746653,126.6337492,37.3747169,126.6337124,37.3747391,,,,,,,,
